none[0.0593]  arg1_node[0.9287]  arg2_node[0.0120]  arg1_node
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9886]  arg1_node[0.0084]  arg2_node[0.0030]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.8820]  arg1_node[0.0709]  arg2_node[0.0471]  none
none[0.0970]  arg1_node[0.8864]  arg2_node[0.0166]  arg1_node
none[0.7145]  arg1_node[0.0060]  arg2_node[0.2795]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9958]  arg1_node[0.0003]  arg2_node[0.0039]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.3727]  arg1_node[0.0001]  arg2_node[0.6272]  arg2_node
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9834]  arg1_node[0.0000]  arg2_node[0.0166]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0032]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0032]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0032]  none
none[0.1103]  arg1_node[0.8893]  arg2_node[0.0004]  arg1_node
none[0.9984]  arg1_node[0.0005]  arg2_node[0.0011]  none
none[0.0579]  arg1_node[0.0008]  arg2_node[0.9413]  arg2_node
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9328]  arg1_node[0.0002]  arg2_node[0.0670]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9727]  arg1_node[0.0241]  arg2_node[0.0032]  none
none[0.9908]  arg1_node[0.0062]  arg2_node[0.0030]  none
none[0.8829]  arg1_node[0.1128]  arg2_node[0.0043]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0030]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9882]  arg1_node[0.0116]  arg2_node[0.0002]  none
none[0.8533]  arg1_node[0.0901]  arg2_node[0.0566]  none
none[0.2449]  arg1_node[0.5574]  arg2_node[0.1977]  arg1_node
none[0.9989]  arg1_node[0.0006]  arg2_node[0.0006]  none
none[0.9989]  arg1_node[0.0006]  arg2_node[0.0006]  none
none[0.9832]  arg1_node[0.0162]  arg2_node[0.0006]  none
none[0.9989]  arg1_node[0.0006]  arg2_node[0.0006]  none
none[0.9989]  arg1_node[0.0006]  arg2_node[0.0006]  none
none[0.9989]  arg1_node[0.0006]  arg2_node[0.0006]  none
none[0.9989]  arg1_node[0.0006]  arg2_node[0.0006]  none
none[0.2187]  arg1_node[0.0218]  arg2_node[0.7595]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9966]  arg1_node[0.0007]  arg2_node[0.0027]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0025]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0025]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0025]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0025]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0025]  none
none[0.9959]  arg1_node[0.0000]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0000]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0000]  arg2_node[0.0041]  none
none[0.6822]  arg1_node[0.2857]  arg2_node[0.0321]  none
none[0.3095]  arg1_node[0.6864]  arg2_node[0.0040]  arg1_node
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9737]  arg1_node[0.0242]  arg2_node[0.0021]  none
none[0.9991]  arg1_node[0.0001]  arg2_node[0.0008]  none
none[0.0770]  arg1_node[0.0003]  arg2_node[0.9227]  arg2_node
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9705]  arg1_node[0.0000]  arg2_node[0.0294]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9979]  arg1_node[0.0000]  arg2_node[0.0021]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
