none[0.7178]  arg1_node[0.2817]  arg2_node[0.0005]  none
none[0.2515]  arg1_node[0.7470]  arg2_node[0.0016]  arg1_node
none[0.2643]  arg1_node[0.7347]  arg2_node[0.0009]  arg1_node
none[0.9988]  arg1_node[0.0002]  arg2_node[0.0010]  none
none[0.0625]  arg1_node[0.0003]  arg2_node[0.9372]  arg2_node
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9634]  arg1_node[0.0001]  arg2_node[0.0366]  none
none[0.9986]  arg1_node[0.0001]  arg2_node[0.0013]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9886]  arg1_node[0.0084]  arg2_node[0.0030]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9590]  arg1_node[0.0360]  arg2_node[0.0049]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9742]  arg1_node[0.0255]  arg2_node[0.0003]  none
none[0.4666]  arg1_node[0.5324]  arg2_node[0.0011]  arg1_node
none[0.2550]  arg1_node[0.7408]  arg2_node[0.0042]  arg1_node
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9659]  arg1_node[0.0315]  arg2_node[0.0026]  none
none[0.9968]  arg1_node[0.0025]  arg2_node[0.0007]  none
none[0.9949]  arg1_node[0.0044]  arg2_node[0.0007]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9988]  arg1_node[0.0002]  arg2_node[0.0010]  none
none[0.0625]  arg1_node[0.0003]  arg2_node[0.9372]  arg2_node
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9634]  arg1_node[0.0001]  arg2_node[0.0366]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.0705]  arg1_node[0.9188]  arg2_node[0.0106]  arg1_node
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0006]  none
none[0.7375]  arg1_node[0.0089]  arg2_node[0.2536]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0006]  none
none[0.9962]  arg1_node[0.0004]  arg2_node[0.0034]  none
none[0.9986]  arg1_node[0.0007]  arg2_node[0.0006]  none
none[0.9986]  arg1_node[0.0007]  arg2_node[0.0006]  none
none[0.7375]  arg1_node[0.0089]  arg2_node[0.2536]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0006]  none
none[0.9962]  arg1_node[0.0004]  arg2_node[0.0034]  none
none[0.9987]  arg1_node[0.0007]  arg2_node[0.0006]  none
none[0.4032]  arg1_node[0.0002]  arg2_node[0.5966]  arg2_node
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9853]  arg1_node[0.0000]  arg2_node[0.0146]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9967]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.9952]  arg1_node[0.0001]  arg2_node[0.0048]  none
none[0.9952]  arg1_node[0.0001]  arg2_node[0.0048]  none
none[0.9952]  arg1_node[0.0001]  arg2_node[0.0048]  none
none[0.9952]  arg1_node[0.0001]  arg2_node[0.0048]  none
none[0.9952]  arg1_node[0.0001]  arg2_node[0.0048]  none
none[0.5851]  arg1_node[0.3788]  arg2_node[0.0362]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9691]  arg1_node[0.0301]  arg2_node[0.0008]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9691]  arg1_node[0.0301]  arg2_node[0.0008]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.3846]  arg1_node[0.6124]  arg2_node[0.0030]  arg1_node
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.8770]  arg1_node[0.1215]  arg2_node[0.0015]  none
none[0.9606]  arg1_node[0.0365]  arg2_node[0.0029]  none
none[0.9987]  arg1_node[0.0002]  arg2_node[0.0012]  none
none[0.0552]  arg1_node[0.0003]  arg2_node[0.9445]  arg2_node
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9584]  arg1_node[0.0001]  arg2_node[0.0415]  none
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9970]  arg1_node[0.0001]  arg2_node[0.0030]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9542]  arg1_node[0.0452]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0007]  none
none[0.9782]  arg1_node[0.0215]  arg2_node[0.0003]  none
none[0.9986]  arg1_node[0.0008]  arg2_node[0.0005]  none
none[0.9782]  arg1_node[0.0215]  arg2_node[0.0003]  none
none[0.9782]  arg1_node[0.0215]  arg2_node[0.0003]  none
none[0.8143]  arg1_node[0.1851]  arg2_node[0.0006]  none
none[0.9787]  arg1_node[0.0210]  arg2_node[0.0003]  none
none[0.9986]  arg1_node[0.0008]  arg2_node[0.0005]  none
none[0.8997]  arg1_node[0.0997]  arg2_node[0.0006]  none
none[0.9986]  arg1_node[0.0008]  arg2_node[0.0005]  none
none[0.5917]  arg1_node[0.4074]  arg2_node[0.0009]  none
none[0.8400]  arg1_node[0.1473]  arg2_node[0.0127]  none
none[0.9605]  arg1_node[0.0308]  arg2_node[0.0086]  none
none[0.9986]  arg1_node[0.0008]  arg2_node[0.0005]  none
none[0.9808]  arg1_node[0.0189]  arg2_node[0.0003]  none
none[0.9598]  arg1_node[0.0000]  arg2_node[0.0401]  none
none[0.0865]  arg1_node[0.0018]  arg2_node[0.9117]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9385]  arg1_node[0.0608]  arg2_node[0.0007]  none
none[0.9976]  arg1_node[0.0015]  arg2_node[0.0008]  none
none[0.9976]  arg1_node[0.0015]  arg2_node[0.0008]  none
none[0.9385]  arg1_node[0.0608]  arg2_node[0.0007]  none
none[0.9976]  arg1_node[0.0015]  arg2_node[0.0008]  none
none[0.9976]  arg1_node[0.0015]  arg2_node[0.0008]  none
none[0.5880]  arg1_node[0.4111]  arg2_node[0.0009]  none
none[0.9734]  arg1_node[0.0263]  arg2_node[0.0003]  none
none[0.8974]  arg1_node[0.1020]  arg2_node[0.0006]  none
none[0.9672]  arg1_node[0.0321]  arg2_node[0.0007]  none
none[0.9976]  arg1_node[0.0015]  arg2_node[0.0008]  none
none[0.9988]  arg1_node[0.0002]  arg2_node[0.0010]  none
none[0.0625]  arg1_node[0.0003]  arg2_node[0.9372]  arg2_node
none[0.9634]  arg1_node[0.0001]  arg2_node[0.0366]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.2269]  arg1_node[0.7689]  arg2_node[0.0042]  arg1_node
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9606]  arg1_node[0.0365]  arg2_node[0.0029]  none
none[0.9963]  arg1_node[0.0030]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0002]  arg2_node[0.0012]  none
none[0.0552]  arg1_node[0.0003]  arg2_node[0.9445]  arg2_node
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9584]  arg1_node[0.0001]  arg2_node[0.0415]  none
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9970]  arg1_node[0.0001]  arg2_node[0.0030]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
