none[0.9898]  arg1_node[0.0098]  arg2_node[0.0003]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.3505]  arg1_node[0.0003]  arg2_node[0.6492]  arg2_node
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9817]  arg1_node[0.0000]  arg2_node[0.0183]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0035]  none
none[0.9939]  arg1_node[0.0001]  arg2_node[0.0060]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0035]  none
none[0.9939]  arg1_node[0.0001]  arg2_node[0.0060]  none
none[0.1096]  arg1_node[0.8900]  arg2_node[0.0004]  arg1_node
none[0.9986]  arg1_node[0.0005]  arg2_node[0.0009]  none
none[0.0670]  arg1_node[0.0009]  arg2_node[0.9321]  arg2_node
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9658]  arg1_node[0.0002]  arg2_node[0.0340]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9986]  arg1_node[0.0002]  arg2_node[0.0012]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9730]  arg1_node[0.0243]  arg2_node[0.0027]  none
none[0.9961]  arg1_node[0.0013]  arg2_node[0.0026]  none
none[0.9895]  arg1_node[0.0079]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9965]  arg1_node[0.0002]  arg2_node[0.0033]  none
none[0.1043]  arg1_node[0.8953]  arg2_node[0.0003]  arg1_node
none[0.9986]  arg1_node[0.0005]  arg2_node[0.0009]  none
none[0.0728]  arg1_node[0.0011]  arg2_node[0.9261]  arg2_node
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9686]  arg1_node[0.0002]  arg2_node[0.0312]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9932]  arg1_node[0.0002]  arg2_node[0.0066]  none
none[0.9932]  arg1_node[0.0002]  arg2_node[0.0066]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9719]  arg1_node[0.0256]  arg2_node[0.0025]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9892]  arg1_node[0.0084]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.4372]  arg1_node[0.5286]  arg2_node[0.0343]  arg1_node
none[0.6538]  arg1_node[0.2120]  arg2_node[0.1343]  none
none[0.9951]  arg1_node[0.0017]  arg2_node[0.0032]  none
none[0.9810]  arg1_node[0.0128]  arg2_node[0.0062]  none
none[0.9951]  arg1_node[0.0017]  arg2_node[0.0032]  none
none[0.9951]  arg1_node[0.0017]  arg2_node[0.0032]  none
none[0.9951]  arg1_node[0.0017]  arg2_node[0.0032]  none
none[0.9951]  arg1_node[0.0017]  arg2_node[0.0032]  none
none[0.5270]  arg1_node[0.0075]  arg2_node[0.4656]  none
none[0.9862]  arg1_node[0.0001]  arg2_node[0.0138]  none
none[0.9728]  arg1_node[0.0006]  arg2_node[0.0266]  none
none[0.9862]  arg1_node[0.0001]  arg2_node[0.0138]  none
none[0.9861]  arg1_node[0.0001]  arg2_node[0.0139]  none
none[0.9860]  arg1_node[0.0001]  arg2_node[0.0139]  none
none[0.9860]  arg1_node[0.0001]  arg2_node[0.0139]  none
